-50.0  -7.78523489933
-49.0  -7.74496644295
-48.0  -7.88111217641
-47.0  -8.22339405561
-46.0  -8.44295302013
-45.0  -8.4209012464
-44.0  -8.38255033557
-43.0  -8.39405560882
-42.0  -8.47267497603
-41.0  -8.26174496644
-40.0  -8.21764141898
-39.0  -8.0987535954
-38.0  -8.12655800575
-37.0  -8.12559923298
-36.0  -7.80345158198
-35.0  -7.48993288591
-34.0  -7.44391179291
-33.0  -7.46021093001
-32.0  -7.42857142857
-31.0  -7.18983700863
-30.0  -7.04410354746
-29.0  -6.7929050815
-28.0  -7.02492809204
-27.0  -7.1975071908
-26.0  -6.73921380633
-25.0  -6.14573346117
-24.0  -6.03643336529
-23.0  -6.91371045062
-22.0  -7.47171620326
-21.0  -7.08820709492
-20.0  -6.0
-19.0  -6.00095877277
-18.0  -7.70086289549
-17.0  -8.58581016299
-16.0  -8.93000958773
-15.0  -9.02492809204
-14.0  -8.94439117929
-13.0  -8.80057526366
-12.0  -8.69319271333
-11.0  -8.34803451582
-10.0  -8.11313518696
-9.0  -7.91275167785
-8.0  -7.96356663471
-7.0  -8.08341323106
-6.0  -8.22722914669
-5.0  -8.55033557047
-4.0  -9.0527325024
-3.0  -9.46021093001
-2.0  -9.65963566635
-1.0  -9.74880153404
0.0  -9.73250239693
1.0  -9.6251198466
2.0  -9.46692233941
3.0  -9.27612655801
4.0  -8.94822627037
5.0  -8.4573346117
6.0  -7.96548418025
7.0  -7.74976030681
8.0  -7.83604985618
9.0  -7.99616490892
10.0  -8.45829338447
11.0  -9.00479386385
12.0  -9.21860019175
13.0  -9.22818791946
14.0  -9.0527325024
15.0  -9.01054650048
16.0  -8.79961649089
17.0  -8.02780441035
18.0  -6.65771812081
19.0  -6.84467881112
20.0  -7.20038350911
21.0  -6.55800575264
22.0  -6.14956855225
23.0  -6.33269415149
24.0  -6.91275167785
25.0  -6.84180249281
26.0  -6.38350910834
27.0  -6.31639501438
28.0  -6.77468839885
29.0  -7.32694151486
30.0  -7.34228187919
31.0  -7.18600191755
32.0  -7.27804410355
33.0  -7.3978906999
34.0  -7.43336529243
35.0  -7.4736337488
36.0  -7.79002876318
37.0  -8.03355704698
38.0  -8.11792905081
39.0  -8.13614573346
40.0  -8.12655800575
41.0  -8.3288590604
42.0  -8.14573346117
43.0  -8.14765100671
44.0  -8.27325023969
45.0  -8.37583892617
46.0  -8.15244487057
47.0  -7.81975071908
48.0  -7.67785234899
49.0  -7.88974113135
