-11.94772 48.46262
-12.412191 47.462907
-12.103514 46.463194
-11.208497 45.463481
-10.07621 44.463768
-9.0810186 43.464055
-8.4861969 42.464342
-8.3719751 41.464629
-8.6533218 40.464916
-9.1586098 39.465203
-9.7209323 38.46549
-10.236601 37.465777
-10.677831 36.466064
-11.069493 35.466351
-11.453142 34.466638
-11.855431 33.466925
-12.274979 32.467212
-12.689354 31.467499
-13.075319 30.467786
-13.420161 29.468073
-13.712341 28.46836
-13.917248 27.468647
-13.967125 26.468934
-13.781191 25.469221
-13.303951 24.469508
-12.508397 23.469795
-11.296658 22.470082
-9.2474927 21.470369
-5.2386181 20.470656
2.9104453 19.470943
18.528638 18.47123
45.707979 17.471517
88.415998 16.471804
149.33978 15.472091
228.8305 14.472378
324.28771 13.472665
430.24029 12.472952
539.3718 11.473239
644.52212 10.473526
740.96609 9.4738135
827.45284 8.4741005
904.77724 7.4743875
972.46821 6.4746745
1025.9644 5.4749615
1056.5585 4.4752485
1054.3303 3.4755355
1012.4389 2.4758225
930.84364 1.4761095
818.22628 0.47639646
691.29209 -0.52331654
571.06645 -1.5230295
477.04671 -2.5227425
421.60942 -3.5224555
407.21003 -4.5221685
427.32492 -5.5218815
470.05198 -6.5215945
522.36036 -7.5213075
573.28732 -8.5210205
615.33223 -9.5207335
644.21958 -10.520447
657.81289 -11.52016
655.01797 -12.519873
635.19784 -13.519586
598.18362 -14.519299
544.69789 -15.519012
476.89508 -16.518725
398.69509 -17.518438
315.60472 -18.518151
233.95291 -19.517864
159.74726 -20.517577
97.559998 -21.51729
49.817308 -22.517003
16.667841 -23.516716
-3.6159103 -24.516429
-13.899905 -25.516142
-17.369164 -26.515855
-16.864241 -27.515568
-14.507508 -28.515281
-11.6277 -29.514994
-8.8829301 -30.514707
-6.4675075 -31.51442
-4.3211573 -32.514133
-2.3094297 -33.513846
-0.35110592 -34.513559
1.5232634 -35.513272
3.1893977 -36.512985
4.4917045 -37.512698
5.3086587 -38.512411
5.588548 -39.512124
5.3563826 -40.511837
4.6977372 -41.51155
3.7291497 -42.511263
2.5602779 -43.510976
1.2645262 -44.510689
-0.1258568 -45.510402
-1.5949501 -46.510115
-3.1076001 -47.509828
-4.5915539 -48.509541
-5.9575544 -49.509254
-7.1474579 -50.508967
-8.1769869 -51.50868
-9.1348487 -52.508393
-10.125883 -53.508106
-11.187882 -54.507819
-12.239012 -55.507532
-13.098156 -56.507245
-13.566908 -57.506958
-13.516357 -58.506671
-12.921548 -59.506384
-11.841755 -60.506097
-10.390404 -61.50581
-8.7310529 -62.505523
-7.0859178 -63.505236
-5.7107726 -64.504949
-4.823267 -65.504662
-4.5263865 -66.504375
-4.788598 -67.504088
-5.4937638 -68.503801
-6.5116529 -69.503514
-7.7252622 -70.503227
-9.0021065 -71.50294
-10.153701 -72.502653
-10.942216 -73.502366
-11.152243 -74.502079
-10.690531 -75.501792
-9.649984 -76.501505
-8.2916024 -77.501218
-6.948169 -78.500931
-5.9004451 -79.500644
-5.289195 -80.500357
-5.0972225 -81.50007
-5.1929729 -82.499783
-5.4058698 -83.499496
-5.6019152 -84.499209
-5.7357927 -85.498922
-5.8601026 -86.498635
-6.0837414 -87.498348
-6.4984743 -88.498061
-7.1145001 -89.497774
-7.8417353 -90.497487
-8.5259929 -91.4972
-9.013883 -92.496913
-9.2108849 -93.496626
-9.1032442 -94.496339
-8.7414174 -95.496052
-8.2005268 -96.495765
-7.5415983 -97.495478
-6.7920985 -98.495191
-5.9505764 -99.494904
-5.0088405 -100.49462
-3.9780688 -101.49433
-2.9098272 -102.49404
-1.9000417 -103.49376
-1.0747496 -104.49347
-0.55730125 -105.49318
-0.43084749 -106.49289
-0.71640702 -107.49261
-1.3837514 -108.49232
-2.3886735 -109.49203
-3.7036026 -110.49175
-5.3091694 -111.49146
-7.1432418 -112.49117
-9.0454712 -113.49089
-10.749277 -114.4906

