39.33534 41.9 0
38.717368 40.9 0.2635775
38.346968 39.9 0.12144167
37.747529 38.9 0.038112953
37.250167 37.9 0.14495046
36.370163 36.9 0.14819264
35.124683 35.9 0.2906152
33.72236 34.9 0.2760664
32.284656 33.9 0.2415868
30.779429 32.9 0.1967728
29.228232 31.9 0.149389
27.652458 30.9 0.1171544
26.026716 29.9 0.134032
24.403366 28.9 0.1206962
22.794879 27.9 0.1034008
21.179214 26.9 0.0910364
19.567096 25.9 0.1193142
18.012907 24.9 0.114299
16.548953 23.9 0.102086
15.16095 22.9 0.0892102
13.821863 21.9 0.1023162
12.589453 20.9 0.1019578
11.383552 19.9 0.1083126
10.195592 18.9 0.1237744
8.9193032 17.9 0.1070852
7.6221078 16.9 0.0740842
6.3938892 15.9 0.0724552
5.305018 14.9 0.0287416
4.2013724 13.9 0.0065992
3.1993354 12.9 0.003319
2.1832906 11.9 0.0976986
1.4845086 10.9 0.0284826
1.389786 9.9 0.0124284
1.6837382 8.9 0.0935402
1.764493 7.9 0.0310482
1.6227616 6.9 0.0996852
1.715128 5.9 0.0630112
1.663184 4.9 0.0445552
1.5609268 3.9 0.0509504
1.6001672 2.9 0.0388048
1.2131932 1.9 0.0400832
0.9463426 0.9 0.0465314
0.8369276 -0.1 0.0464864
1.1016316 -1.1 0.1407564
1.5219174 -2.1 0.0562722
2.0443316 -3.1 0.0317828
2.9767532 -4.1 0.0165476
4.1662774 -5.1 0.108859
5.3799352 -6.1 0.2111548
6.2698946 -7.1 0.2910494
6.5934146 -8.1 0.3078898
6.4801724 -9.1 0.3438108
6.2741504 -10.1 0.2639692
6.2783568 -11.1 0.2424348
6.4417502 -12.1 0.2716438
6.6817398 -13.1 0.3208134
6.7970464 -14.1 0.38466
6.7413174 -15.1 0.4542278
6.5146964 -16.1 0.4078716
6.2974162 -17.1 0.2075434
6.202792 -18.1 0.0415568
6.2638692 -19.1 0.3002368
6.5479566 -20.1 0.531693
6.9628586 -21.1 0.6532574
7.4878288 -22.1 0.7437308
8.1063242 -23.1 0.812489
8.7939994 -24.1 0.8995354
9.5787334 -25.1 1.025335
10.468307 -26.1 1.1589942
11.469969 -27.1 1.2611884
12.571501 -28.1 1.251183
13.70421 -29.1 1.2180858
14.849105 -30.1 1.1689326
16.002313 -31.1 1.1232562
17.100846 -32.1 1.1050656
18.115712 -33.1 1.0932004
18.987965 -34.1 1.0203016
19.704812 -35.1 0.9133382
20.243105 -36.1 0.7729736
20.649412 -37.1 0.653896
20.994586 -38.1 0.56128
21.365202 -39.1 0.465568
21.780171 -40.1 0.3730598
22.183128 -41.1 0.3343792
22.576217 -42.1 0.3546656
22.998335 -43.1 0.4200926
23.437253 -44.1 0.5132728
23.770467 -45.1 0.5800662
23.720709 -46.1 0.5621288
23.143548 -47.1 0.4958484
22.211795 -48.1 0.4233692
21.181946 -49.1 0.330976
20.214539 -50.1 0.229817
19.339979 -51.1 0.1271784
18.552358 -52.1 0.0436896
17.862077 -53.1 0.0095814
17.293731 -54.1 0.0407666
16.873386 -55.1 0.0665122
16.613209 -56.1 0.0838678
16.531937 -57.1 0.1083726
16.608386 -58.1 0.1269758
16.807962 -59.1 0.1240848
17.01149 -60.1 0.1038466
17.008496 -61.1 0.0305684
16.659464 -62.1 0.0631508
16.078587 -63.1 0.099323
15.506475 -64.1 0.077075
15.082304 -65.1 0.035341
14.838721 -66.1 0.0239878
14.78206 -67.1 0.0765614
14.894324 -68.1 0.1201228
15.138304 -69.1 0.1451572
15.464195 -70.1 0.1511364
15.811707 -71.1 0.139761
16.160489 -72.1 0.1091212
16.520928 -73.1 0.0705358
16.88361 -74.1 0.0481998
17.257732 -75.1 0.0247498
17.630547 -76.1 0.0010634
17.992162 -77.1 0.0102104
18.377036 -78.1 0.0331406
18.793367 -79.1 0.0585598
19.280323 -80.1 0.092844
19.88459 -81.1 0.1330952
20.606039 -82.1 0.168373
21.431638 -83.1 0.1921726
22.344394 -84.1 0.2045532
23.321959 -85.1 0.210645
24.314872 -86.1 0.1908988
25.208599 -87.1 0.1353664
25.888774 -88.1 0.0715696
26.346374 -89.1 0.0686904
26.691347 -90.1 0.1036532
27.044195 -91.1 0.1202344
27.472046 -92.1 0.1259894
28.011218 -93.1 0.1291764
28.656261 -94.1 0.1322726
29.404112 -95.1 0.1340948
30.249569 -96.1 0.1334358
31.187769 -97.1 0.131926
32.208629 -98.1 0.1335842
33.301202 -99.1 0.1351854
34.457975 -100.1 0.1369966
35.669685 -101.1 0.1407506
36.929459 -102.1 0.1471306
37.949381 -103.1 0.17454405
38.682956 -104.1 0.15490903
38.89084 -105.1 0.1505

