38.97687 41.4 0.19321
38.565239 40.4 0.074857286
38.39798 39.4 0.35697847
37.662328 38.4 0.42251745
36.430961 37.4 0.5222684
34.992318 36.4 0.51239233
33.537377 35.4 0.52037225
32.07751 34.4 0.5336869
30.622975 33.4 0.53965579
29.154434 32.4 0.53387149
27.687116 31.4 0.51029772
26.203162 30.4 0.4535165
24.69357 29.4 0.36612688
23.158536 28.4 0.28534978
21.619569 27.4 0.24767195
20.102923 26.4 0.25170315
18.610795 25.4 0.2807502
17.154141 24.4 0.29710513
15.772689 23.4 0.30460148
14.483525 22.4 0.29835411
13.314356 21.4 0.28797122
12.249777 20.4 0.27067404
11.15972 19.4 0.24410212
9.883964 18.4 0.22265445
8.517696 17.4 0.19476424
7.2598587 16.4 0.15976443
6.2418104 15.4 0.12148981
5.4821112 14.4 0.10880341
4.5989564 13.4 0.18843666
3.3067073 12.4 0.20602792
2.0788476 11.4 0.14783779
1.3590277 10.4 0.041867168
1.3907177 9.4 0.08094236
1.7354827 8.4 0.009495801
1.5027071 7.4 0.054414527
1.5429212 6.4 0.051955358
1.8904016 5.4 0.020837457
1.7176949 4.4 0.036255499
1.7676293 3.4 0.041221337
1.7220677 2.4 0.075968874
1.1699041 1.4 0.051294307
1.2381048 0.4 0.079850539
1.8057916 -0.6 0.069426611
1.8448611 -1.6 0.039380924
1.8953585 -2.6 0.055997373
2.58931 -3.6 0.15591593
3.6893591 -4.6 0.14503366
4.8910776 -5.6 0.011246264
5.8787439 -6.6 0.17863646
6.1322596 -7.6 0.2445142
5.9715893 -8.6 0.31978793
5.8312663 -9.6 0.47694517
5.6614305 -10.6 0.47900601
5.5401517 -11.6 0.3631323
5.4648687 -12.6 0.1718709
5.4322928 -13.6 0.047755915
5.3603445 -14.6 0.3424682
5.2309441 -15.6 0.79411578
5.2651879 -16.6 1.2334994
5.5160121 -17.6 1.4012566
5.9793451 -18.6 1.4020065
6.6076736 -19.6 1.3637986
7.3597428 -20.6 1.3196012
8.2467273 -21.6 1.2272411
9.1898803 -22.6 1.2211822
10.132182 -23.6 1.221377
11.068547 -24.6 1.2443156
12.048536 -25.6 1.2520101
13.100311 -26.6 1.2333701
14.200717 -27.6 1.1829635
15.364234 -28.6 1.124774
16.582959 -29.6 1.0983309
17.842095 -30.6 1.0932182
19.130377 -31.6 1.1177512
20.441902 -32.6 1.1542
21.781609 -33.6 1.1972292
23.144257 -34.6 1.2665515
24.542965 -35.6 1.3473895
25.987189 -36.6 1.4159028
27.453076 -37.6 1.456304
28.93428 -38.6 1.4922533
30.451138 -39.6 1.5121499
31.98231 -40.6 1.539152
33.544043 -41.6 1.5601109
35.107472 -42.6 1.5622694
36.537313 -43.6 1.4596381
37.292998 -44.6 1.2278936
37.502352 -45.6 0.58124077
38.24039 -46.6 0.84127042
38.194732 -47.6 0
37.77743 -48.6 0
38.35716 -49.6 0

