-140 1.11e-07
-137.94 1.15e-07
-135.879 1.2e-07
-133.819 1.24e-07
-131.759 1.29e-07
-129.698 1.34e-07
-127.638 1.4e-07
-125.578 1.45e-07
-123.518 1.51e-07
-121.457 1.58e-07
-119.397 1.64e-07
-117.337 1.72e-07
-115.276 1.79e-07
-113.216 1.87e-07
-111.156 1.95e-07
-109.095 2.04e-07
-107.035 2.14e-07
-104.975 2.24e-07
-102.915 2.35e-07
-100.854 2.46e-07
-98.794 2.59e-07
-96.7337 2.72e-07
-94.6734 2.86e-07
-92.6131 3.01e-07
-90.5528 3.17e-07
-88.4925 3.34e-07
-86.4322 3.52e-07
-84.3719 3.72e-07
-82.3116 3.94e-07
-80.2513 4.17e-07
-78.191 4.42e-07
-76.1307 4.69e-07
-74.0704 4.98e-07
-72.0101 5.29e-07
-69.9497 5.63e-07
-67.8894 6e-07
-65.8291 6.41e-07
-63.7688 6.85e-07
-61.7085 7.32e-07
-59.6482 7.84e-07
-57.5879 8.41e-07
-55.5276 9.04e-07
-53.4673 9.72e-07
-51.407 1.05e-06
-49.3467 1.13e-06
-47.2864 1.22e-06
-45.2261 1.32e-06
-43.1658 1.43e-06
-41.1055 1.55e-06
-39.0452 1.68e-06
-36.9849 1.83e-06
-34.9246 1.99e-06
-32.8643 2.18e-06
-30.804 2.38e-06
-28.7437 2.6e-06
-26.6834 2.86e-06
-24.6231 3.14e-06
-22.5628 3.45e-06
-20.5025 3.8e-06
-18.4422 4.19e-06
-16.3819 4.63e-06
-14.3216 5.13e-06
-12.2613 5.68e-06
-10.201 6.31e-06
-8.1407 7.01e-06
-6.0804 7.81e-06
-4.0201 8.71e-06
-1.9598 9.73e-06
0.100503 1.09e-05
2.1608 1.22e-05
4.22111 1.37e-05
6.28141 1.54e-05
8.34171 1.73e-05
10.402 1.95e-05
12.4623 2.2e-05
14.5226 2.49e-05
16.5829 2.81e-05
18.6432 3.19e-05
20.7035 3.62e-05
22.7638 4.11e-05
24.8241 4.67e-05
26.8844 5.31e-05
28.9447 6.06e-05
31.005 6.91e-05
33.0653 7.89e-05
35.1256 9.02e-05
37.1859 0.000103164
39.2462 0.000118139
41.3065 0.000135403
43.3668 0.000155315
45.4271 0.000178289
47.4874 0.000204807
49.5477 0.000235424
51.608 0.000270783
53.6683 0.000311626
55.7286 0.000358811
57.7889 0.00041333
59.8492 0.000476324
61.9095 0.000549112
63.9698 0.00063321
66.0302 0.000730366
68.0905 0.000842587
70.1508 0.000972181
72.2111 0.00112179
74.2714 0.00129446
76.3317 0.00149365
78.392 0.00172333
80.4523 0.00198803
82.5126 0.00229291
84.5729 0.00264383
86.6332 0.00304748
88.6935 0.00351139
90.7538 0.00404411
92.8141 0.00465527
94.8744 0.00535573
96.9347 0.00615767
98.995 0.00707472
101.055 0.00812211
103.116 0.00931679
105.176 0.0106775
107.236 0.0122251
109.296 0.0139823
111.357 0.0159743
113.417 0.0182281
115.477 0.0207736
117.538 0.0236424
119.598 0.0268687
121.658 0.030489
123.719 0.0345415
125.779 0.0390663
127.839 0.044105
129.899 0.0497
131.96 0.0558944
134.02 0.0627309
136.08 0.0702512
138.141 0.0784953
140.201 0.0875003
142.261 0.0972993
144.322 0.107921
146.382 0.119386
148.442 0.131711
150.503 0.144901
152.563 0.158953
154.623 0.173856
156.683 0.189585
158.744 0.206106
160.804 0.223375
162.864 0.241335
164.925 0.259923
166.985 0.279063
169.045 0.298675
171.106 0.318671
173.166 0.338959
175.226 0.359446
177.286 0.380037
179.347 0.400638
181.407 0.421159
183.467 0.441514
185.528 0.461621
187.588 0.481407
189.648 0.500807
191.709 0.51976
193.769 0.538218
195.829 0.556139
197.889 0.573488
199.95 0.59024
202.01 0.606377
204.07 0.621887
206.131 0.636763
208.191 0.651007
210.251 0.664621
212.312 0.677616
214.372 0.690003
216.432 0.701796
218.492 0.713013
220.553 0.723674
222.613 0.733797
224.673 0.743405
226.734 0.752519
228.794 0.76116
230.854 0.769352
232.915 0.777115
234.975 0.784472
237.035 0.791442
239.095 0.798047
241.156 0.804306
243.216 0.810238
245.276 0.815861
247.337 0.821192
249.397 0.826247
251.457 0.831044
253.518 0.835595
255.578 0.839916
257.638 0.84402
259.698 0.847919
261.759 0.851625
263.819 0.855149
265.879 0.858502
267.94 0.861693
270 0.864732

