11.784078 -4.66 0.11743565
11.591048 -4.78 0.11888192
11.299039 -4.9 0.092034956
10.883803 -5.02 0.10265664
10.518997 -5.14 0.10310165
10.279274 -5.26 0.10430656
10.141105 -5.38 0.11142901
10.082443 -5.5 0.11745922
10.061253 -5.62 0.11809608
10.078536 -5.74 0.11792166
10.139377 -5.86 0.10741123
10.209949 -5.98 0.10329021
10.276992 -6.1 0.10808487
10.312555 -6.22 0.097361827
10.306938 -6.34 0.10288339
10.260295 -6.46 0.1160846
10.154974 -6.58 0.12165849
10.019064 -6.7 0.12729413
9.8716549 -6.82 0.13160512
9.7013173 -6.94 0.12881299
9.5437756 -7.06 0.13864414
9.4188816 -7.18 0.14510285
9.3272893 -7.3 0.14554597
9.2883133 -7.42 0.13670431
9.2830436 -7.54 0.13736144
9.3107859 -7.66 0.13885721
9.3601946 -7.78 0.13529811
9.4172246 -7.9 0.13753681
9.4934289 -8.02 0.13757876
9.5811539 -8.14 0.15040709
9.6585823 -8.26 0.14748061
9.7320513 -8.38 0.15859492
9.7897199 -8.5 0.15895884
9.8422046 -8.62 0.16783209
9.8530553 -8.74 0.16960033
9.8597169 -8.86 0.16761666
9.8187729 -8.98 0.16751766
9.7679766 -9.1 0.18696216
9.7198086 -9.22 0.19905651
9.6315356 -9.34 0.20605545
9.5613223 -9.46 0.21722538
9.4790536 -9.58 0.22288742
9.4109033 -9.7 0.23029696
9.3566299 -9.82 0.23522172
9.3145459 -9.94 0.23897929
9.2956559 -10.06 0.24781105
9.2946803 -10.18 0.24868456
9.3063283 -10.3 0.25850203
9.3211276 -10.42 0.25930059
9.3419879 -10.54 0.26121073
9.3537079 -10.66 0.26302233
9.3682199 -10.78 0.27352711
9.3695449 -10.9 0.28563985
9.3640849 -11.02 0.29172663
9.3408896 -11.14 0.29240168
9.3160366 -11.26 0.29864402
9.2841033 -11.38 0.31301148
9.2383486 -11.5 0.32200541
9.1792266 -11.62 0.3284217
9.1107266 -11.74 0.32699334
9.0448276 -11.86 0.33216936
8.9749173 -11.98 0.32350353
8.9251329 -12.1 0.31541612
8.8825386 -12.22 0.31224451
8.8541946 -12.34 0.30092656
8.8446829 -12.46 0.28824483
8.8464163 -12.58 0.2800999
8.8577539 -12.7 0.2705714
8.8893369 -12.82 0.26529356
8.9182766 -12.94 0.25966405
8.9534203 -13.06 0.25560855
8.9816439 -13.18 0.25908516
9.0062146 -13.3 0.25654005
9.0126063 -13.42 0.26152987
9.0200809 -13.54 0.26225583
9.0267963 -13.66 0.2723882
9.0152946 -13.78 0.26858208
9.0091439 -13.9 0.27666667
9.0017123 -14.02 0.28310511
8.9888596 -14.14 0.2861353
8.9753989 -14.26 0.2989674
8.9577069 -14.38 0.30689124
8.9488523 -14.5 0.3250719
8.9352729 -14.62 0.32713146
8.9268633 -14.74 0.34866381
8.9212333 -14.86 0.36519313
8.9064203 -14.98 0.37600055
8.8990136 -15.1 0.39846062
8.8830713 -15.22 0.41003219
8.8852093 -15.34 0.42590957
8.8868479 -15.46 0.43081877
8.8750306 -15.58 0.43806002
8.8666519 -15.7 0.42631874
8.8688433 -15.82 0.43925833
8.8628749 -15.94 0.43035915
8.8515999 -16.06 0.43158669
8.8401116 -16.18 0.41804889
8.8233906 -16.3 0.41944048
8.7904523 -16.42 0.39887263
8.7359933 -16.54 0.39009319
8.7211726 -16.66 0.38827687
8.6674376 -16.78 0.3992144
8.6189159 -16.9 0.39710392
8.5803766 -17.02 0.37833495
8.5493473 -17.14 0.39238139
8.4750719 -17.26 0.35853973
8.4392646 -17.38 0.3596348
8.3274083 -17.5 0.32582284
8.2283416 -17.62 0.30145689
8.1481066 -17.74 0.27935273
7.9963893 -17.86 0.23865638
7.8204279 -17.98 0.20623176
7.6291646 -18.1 0.14160691
7.4331953 -18.22 0.1066056
7.2195219 -18.34 0.053816306
6.9728653 -18.46 0.0048316017
6.7668133 -18.58 0.028856262
6.5506276 -18.7 0.067825388
6.3250786 -18.82 0.092530285
6.1230499 -18.94 0.10215024
5.9094276 -19.06 0.10184571
5.6907549 -19.18 0.089433628
5.4903666 -19.3 0.07978822
5.2607929 -19.42 0.065185523
5.0422296 -19.54 0.061783867
4.8339286 -19.66 0.047818509
4.6091839 -19.78 0.036789528
4.3831286 -19.9 0.038875022
4.1584153 -20.02 0.041811872
3.9200843 -20.14 0.049106433
3.6706217 -20.26 0.064048212
3.4470356 -20.38 0.056401936
3.2099293 -20.5 0.073687869
2.9840563 -20.62 0.083244087
2.7679568 -20.74 0.085573202
2.5641515 -20.86 0.094075266
2.3752508 -20.98 0.085723203
2.2008034 -21.1 0.076821153
2.0417932 -21.22 0.054379752
1.8992386 -21.34 0.039231404
1.7567499 -21.46 0.018640926
1.6297866 -21.58 0.00099531172
1.5012349 -21.7 0.010736533
1.3787393 -21.82 0.013216592
1.2553443 -21.94 0.01630382
1.1260996 -22.06 0.0057193743
0.99683492 -22.18 0.0095913732
0.88054092 -22.3 0.016748708

